YEAR,LOC,X04_PRCP,X05_PRCP,X06_PRCP,X07_PRCP,X08_PRCP,X09_PRCP,X10_PRCP,X04_TAVG,X05_TAVG,X06_TAVG,X07_TAVG,X08_TAVG,X09_TAVG,X10_TAVG,X04_DP01,X05_DP01,X06_DP01,X07_DP01,X08_DP01,X09_DP01,X10_DP01,X04_DP10,X05_DP10,X06_DP10,X07_DP10,X08_DP10,X09_DP10,X10_DP10,X04_HTDD,X05_HTDD,X06_HTDD,X07_HTDD,X08_HTDD,X09_HTDD,X10_HTDD,X04_CLDD,X05_CLDD,X06_CLDD,X07_CLDD,X08_CLDD,X09_CLDD,X10_CLDD,cfvo_0_5cm,cfvo_5_15cm,cfvo_15_30cm,cfvo_30_60cm,cfvo_60_100cm,cfvo_100_200cm,clay_0_5cm,clay_5_15cm,clay_15_30cm,clay_30_60cm,clay_60_100cm,clay_100_200cm,silt_0_5cm,silt_5_15cm,silt_15_30cm,silt_30_60cm,silt_60_100cm,silt_100_200cm,nitrogen_0_5cm,nitrogen_5_15cm,nitrogen_15_30cm,nitrogen_30_60cm,nitrogen_60_100cm,nitrogen_100_200cm,sand_0_5cm,sand_5_15cm,sand_15_30cm,sand_30_60cm,sand_60_100cm,sand_100_200cm,phh2o_0_5cm,phh2o_5_15cm,phh2o_15_30cm,phh2o_30_60cm,phh2o_60_100cm,phh2o_100_200cm,soc_0_5cm,soc_5_15cm,soc_15_30cm,soc_30_60cm,soc_60_100cm,soc_100_200cm
2004,INCC,42.6,147.2,37.9,215.4,102.7,18.3,165.4,13.24,17.55411765,21.63,23.12,21.55,18.07705882,10.97058824,5,14.41176471,8,14,6,2,13,4,10.23529412,4,9,5,1,7,164.6,72.90588235,6.9,2.2,6.9,60.30588235,216.9823529,16.1,47.92352941,91.1,141.4,92.5,45.94705882,6.964705882,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2005,INCC,72.58823529,117.7176471,111.4235294,134.1,110.4705882,79.71176471,95.40588235,11.90352941,16.28058824,21.37352941,23.10647059,22.36,19.25588235,10.69235294,9.235294118,12.94117647,11.35294118,10.64705882,8.352941176,7.764705882,9.117647059,6.176470588,9.705882353,8.058823529,7.705882353,6.352941176,5.058823529,5.529411765,193.0941176,96.21176471,13.17058824,1.594117647,6.547058824,39.50588235,217.5470588,9.835294118,33.22352941,102.8058824,145.3823529,129.2705882,52.5,10.78823529,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2006,INCC,69.98235294,117.3058824,110.7882353,132.5352941,111.8,79.05882353,95.40588235,11.90352941,16.31588235,21.37352941,23.10647059,22.36,19.25588235,10.69235294,8.941176471,12.76470588,11.58823529,10.58823529,8.411764706,8.176470588,9.117647059,6.117647059,9.529411765,8.235294118,7.529411765,6.411764706,5.352941176,5.529411765,193.6176471,97.14117647,13.17058824,1.594117647,6.547058824,39.50588235,217.5470588,9.217647059,34.59411765,102.8058824,145.3823529,129.2705882,52.5,10.78823529,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2000,MIAR,77.52352941,132.9117647,81.22352941,111.7294118,95.44117647,81.83529412,78.42352941,10.58588235,15.90470588,20.77117647,22.59294118,22.34588235,17.55,10.82823529,10.29411765,14.11764706,10.05882353,10.52941176,8.823529412,7.823529412,8.647058824,5.823529412,9.294117647,6.176470588,7.588235294,6.117647059,5.176470588,5.705882353,230.0823529,106.6647059,23.14117647,6.023529412,8.588235294,58.55882353,253.0294118,6.258823529,29.18235294,92.58235294,134.0647059,128.8470588,59.51764706,5.994117647,13,17,15,16,24,28,293,285,288,297,288,293,488,497,491,487,497,462,1469,476,468,396,389,400,219,219,221,215,215,245,73,74,75,77,77,78,498,583,679,507,472,451
2002,MIAR,77.52352941,132.9117647,81.22352941,111.7294118,95.44117647,81.83529412,78.42352941,10.37,15.62058824,20.77117647,22.37117647,22.34588235,17.90470588,10.82823529,10.29411765,14.11764706,10.05882353,10.52941176,8.823529412,7.823529412,8.647058824,5.823529412,9.294117647,6.176470588,7.588235294,6.117647059,5.176470588,5.705882353,234.9588235,110.3,23.14117647,6.435294118,8.588235294,57.14117647,253.0294118,5.523529412,29.04117647,92.58235294,127.3,128.8470588,57.51764706,7.235294118,13,17,15,16,24,28,293,285,288,297,288,293,488,497,491,487,497,462,1469,476,468,396,389,400,219,219,221,215,215,245,73,74,75,77,77,78,498,583,679,507,472,451
2007,OHGN,78.87647059,104.4470588,111.4647059,113.4647059,100.6294118,95,73.8,10.97941176,15.57647059,21.05529412,22.44705882,22.51352941,19.58705882,10.28941176,11.35294118,12,11.64705882,9.823529412,8.058823529,7.117647059,8.705882353,7.117647059,8.176470588,7.588235294,6.764705882,5.235294118,4.411764706,5.176470588,218.0470588,106.7294118,13.04117647,2.082352941,2.405882353,41.84117647,221.8176471,2.170588235,29.57647059,94.17058824,128.7411765,128.8411765,47.18823529,16.92941176,29,29,26,23,61,85,266,272,335,337,317,210,535,529,488,491,449,437,344,201,132,85,67,60,199,199,177,172,234,352,68,68,68,70,74,79,403,171,96,60,62,54
2008,OHGN,51.65882353,98.57058824,115.8294118,105.9,34.1,82.2,38.7,9.859411765,15.41764706,20.77235294,23.08352941,22.10882353,18.42823529,10.88058824,8.352941176,12.52941176,12.17647059,8,3,5,4,5.352941176,7.764705882,7.647058824,7,2,4,3,252.9294118,111.8529412,15.67647059,2.605882353,6.394117647,59.91176471,219.5058824,2.694117647,23.3,88.92352941,149.2647059,123.6352941,60.18235294,7.347058824,29,29,26,23,61,85,266,272,335,337,317,210,535,529,488,491,449,437,344,201,132,85,67,60,199,199,177,172,234,352,68,68,68,70,74,79,403,171,96,60,62,54
2004,IABI,73.9,209.7,155,104.5,66.5,70.9,39.2,10.44529412,15.05352941,20.64470588,23.48529412,22.32117647,17.55882353,11.4,5,14,15,10,5,4,9,3,10,7,5,4,4,4,236.1647059,117.4882353,19.33529412,2.311764706,7.464705882,67.21764706,213.1411765,5.935294118,17.55882353,87.87058824,159.7705882,119.7941176,50.38235294,14.07058824,32,32,32,38,42,44,263,261,251,247,261,244,407,407,406,405,381,376,351,316,217,111,85,64,330,332,342,348,358,380,65,65,65,68,72,75,344,265,199,146,48,23
2006,IABI,95.85882353,124.3823529,100.1882353,102.6,129.8176471,109.8,67.94705882,10.85529412,15.42941176,21.35647059,23.61764706,22.24235294,18.36823529,11.66470588,9.235294118,11.41176471,10.94117647,8.941176471,9.529411765,6.882352941,5.823529412,6.588235294,7.176470588,7.294117647,6.117647059,6.882352941,4.411764706,4.117647059,228.4352941,114.2470588,14.38823529,1.988235294,8.482352941,61.14705882,208.7294118,6.741176471,24.91176471,104.7705882,164.8058824,116.4705882,56.34705882,18.52941176,32,32,32,38,42,44,263,261,251,247,261,244,407,407,406,405,381,376,351,316,217,111,85,64,330,332,342,348,358,380,65,65,65,68,72,75,344,265,199,146,48,23
2007,IABI,116.7,115.3,116.9,49.3,287.5,54.4,108.4,8.730588235,15.62352941,21.11176471,23.36705882,22.12941176,18.05823529,11.04176471,9,8,9,7,15,6,9,7,5,7,5,12,5,8,292.0058824,108.8588235,9.123529412,1.147058824,4.741176471,66.42941176,220.0764706,6.658823529,25.35294118,92.48823529,156.2411765,121.7823529,51.63529412,10.21764706,32,32,32,38,42,44,263,261,251,247,261,244,407,407,406,405,381,376,351,316,217,111,85,64,330,332,342,348,358,380,65,65,65,68,72,75,344,265,199,146,48,23
2008,IABI,161.2,124.7,197.7,104,82.4,64.5,58.1,10.04647059,15.55941176,21.48764706,23.64529412,22.12588235,17.54411765,11.60470588,8,7,11,9,4,11,9,7,7,10,7,4,5,6,245.4588235,109.7235294,6.994117647,1.017647059,2.594117647,69.11176471,216.8058824,4.005882353,26.67058824,99.84705882,162.8,116.3647059,61.87647059,14.45294118,32,32,32,38,42,44,263,261,251,247,261,244,407,407,406,405,381,376,351,316,217,111,85,64,330,332,342,348,358,380,65,65,65,68,72,75,344,265,199,146,48,23
2001,IAVI,86.87058824,132.4176471,96.22352941,90.68235294,69.98823529,73.64705882,66.64705882,10.04764706,15.33235294,20.71647059,23.52705882,22.31823529,17.65647059,11.66470588,10.58823529,13.41176471,9.882352941,8.352941176,8.058823529,7.117647059,6.647058824,7,9.058823529,6.941176471,5.764705882,5.117647059,4.588235294,4.411764706,249.1352941,113.8176471,21.45882353,2.2,5.529411765,72.34117647,208.7294118,6.958823529,21.91176471,91.53529412,160.1882353,128.3823529,48.44705882,5.029411765,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2006,GAIR,100.1882353,69.8,117.4941176,126.5235294,113.8352941,121.2352941,66.28235294,17.23705882,22.81823529,25.91235294,27.38117647,26.14058824,18.36823529,11.66470588,7.705882353,6.823529412,11.11764706,9.647058824,9.294117647,7.117647059,6.941176471,5.176470588,4.647058824,7.411764706,6.882352941,6.058823529,5.529411765,4.882352941,65.01176471,12.03529412,0.035294118,0,2.252941176,61.14705882,208.7294118,32.05882353,135.9882353,220.5529412,273.1176471,257.6882353,145.5588235,18.52941176,17,17,16,16,14,18,145,141,197,274,324,330,92,93,92,83,77,72,331,72,49,45,37,27,763,766,711,643,598,598,54,55,55,54,53,52,325,91,66,30,17,8
2003,MNCO,93.5,88.7,73,80.6,15,92.72941176,76.01176471,8.67,13.68,19.63,22.8,22.92,17.55235294,9.938823529,6,11,12,8,5,5,7.235294118,4,8,11,6,1,4,5,281.9,150.4,27.7,0,7.8,69.35882353,258.1647059,5.6,6.2,61.5,138.5,150,39.7,6.994117647,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2004,MNCO,29.1,151.6,127,87.2,128.7,97.74705882,71.53529412,10.48,13.35,18.25,21.45,18.37,17.48764706,10.22235294,5,9,12,10,9,8,7.235294118,3,6,9,7,5,6,4.352941176,209.8,164.7,42.8,12.5,40.9,58.61764706,241.6176471,4.5,10.3,40.2,109.1,42.1,63.1,8.511764706,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2005,MNCO,84.9,87.4,89.7,71,74.9,120.1235294,76.81764706,10.46,13.85,22.17,23.86,21.13,18.09176471,10.29588235,6,15,12,6,5,11,7.411764706,5,9,8,4,4,9,4.882352941,239.4,147.7,0.3,0.8,11.7,58.08235294,249.8352941,3.1,8.9,111.5,172.3,98.5,78.1,10.65294118,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2007,MNCO,56.1,52.5,60.4,12.2,189.9,79.55294118,63.64117647,6.75,17.15,21.19,23.84,21.15,17.56117647,9.802352941,6,8,8,3,8,8,7.588235294,4,6,6,1,7,6,4.529411765,351.5,62.8,13.9,0.3,7.5,67.95882353,265.2117647,4.2,29.1,93.7,162,90.7,59.2,8.682352941,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2000,NEST,48,54.2,32.6,95.4,45.5,67.55294118,51.74705882,11.19,19.05,21.81,24.34,25.49,19.52117647,11.58588235,8,10,10,8,8,6,6.705882353,6,7,5,5,3,5,4.058823529,214.6,34.4,8.9,0.6,0,39.42941176,199.0470588,0.3,56.4,113.2,186.8,221.7,105.6,12.7,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2001,NEST,62.5,224.9,52,48.9,30.3,78.52941176,60.6,12.51,17.58,21.88,25.43,24.18,19.10294118,11.13235294,8,11,7,11,5,9,6.882352941,4,10,5,6,2,6,4.588235294,188.5,71.4,17.6,0,0,42.9,244.8058824,13.9,48.1,124.1,219.9,181.2,49.5,13.67647059,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2002,NEST,57.5,168.1,74,22.1,51.6,74.01764706,79.81176471,12.14,15.23,24.52,26.16,23.71,19.02235294,11.33117647,6,13,5,3,11,8,7.588235294,5,10,2,3,6,3,5.117647059,205.8,125,1.7,0,1.4,45.42352941,246.5058824,20.1,28.7,187.1,242.8,161.8,74.9,11.43529412,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2003,NEST,70,95.9,86.2,58,30.7,70.38235294,47.93529412,11.68,15.03,20.45,24.81,24.36,18.00352941,10.74294118,8,12,15,5,5,7,5.823529412,6,8,9,4,3,6,3.647058824,201.2,112.7,22.3,0,1.4,57.81764706,246.1882353,8.9,10.3,85.7,200.9,188.2,28.3,9.523529412,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2004,NEST,33,102.4,59.8,93.7,15.2,79.18235294,40.88823529,12.14,17.37,20.05,22.35,21.03,17.70647059,11.16705882,3,13,10,13,5,7,6,3,6,5,10,3,4,3.411764706,194.3,75.6,16.6,7.5,14.1,70.51764706,238.9411765,8.6,45.7,68.2,132.1,97.7,86,8.423529412,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2005,NEST,107.1,78.7,130.2,34.7,94.4,12,74.16470588,12.03,16.88,22.09529412,24.14,22.36,20,11.14235294,8,9,15,6,7,5,7.294117647,7,6,7,2,5,2,5,190.6,89.9,8.435294118,5.8,1.6,31.7,246.6470588,1.4,44.9,121.2823529,185.9,126.5,81.7,23.1,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2006,NEST,76,52.1,64.8,84.2,128.8,77.07647059,56.37058824,12.3,17.09,22.46,24.56,22.56,17.38823529,10.71117647,12,5,6,9,12,8,8.176470588,8,2,4,6,5,3,4.941176471,189.1,89.8,3,0,1.7,73.85882353,249.6941176,8.1,51.1,126.7,181.8,132.7,15.3,7.929411765,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2007,NEST,101.9,138.6,83.7,96,249.8,98.02941176,93.54117647,8.43,18,21.03,23.92,24,17.92352941,10.45058824,10,13,8,9,11,8,8,6,10,5,8,6,5,6,302.3,47,10.9,0,0.3,60.8,252.5,5.3,36.8,91.8,166.3,176,52.8,9.941176471,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2003,MCHE,84.4,171.2,55.8,179.6,178.9,122.7411765,104.3470588,15.06,19.32,23.92,25.86,26.04,20.52647059,12.17352941,10,15,9,16,13,7,9.529411765,6,14,7,13,11,6,5.941176471,104.7,29.2,1.4,0,0,28.9,177.1941176,11.7,60,158.4,226.5,238.8,112.5,17.68823529,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2005,MCHE,71.2,134.6,65,282.8,95.2,128.0352941,75.15294118,15.06,18.19,24.14,27.2,26.67,20.88,12.60588235,10,9,6,14,9,6,7.941176471,4,8,4,12,6,5,5.176470588,110.9,43.6,1.7,0,0,23.46470588,169.6470588,16.2,39.3,175.8,274.8,250.7,163.1,21.83529412,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2004,MNPN,53,222.9,137.8,148,89.3,59.79411765,72.22352941,9.71,14.12,18.08,20.55,17.89,17.70764706,10.41117647,6,13,12,9,8,5,8.294117647,6,12,7,8,5,4,5.176470588,264.2,142.4,49.1,12.3,45.6,59.17647059,243.5352941,5.6,11.9,41.5,81,32,57.6,5.135294118,14,15,13,16,35,45,217,218,214,221,207,171,448,453,455,436,320,291,523,349,238,157,148,127,335,329,331,343,473,538,64,64,64,63,63,68,507,298,203,169,126,109
2005,MNPN,49.3,105,155.6,33.5,128.8,101.4058824,64.37647059,9.9,12.45,22.07,22.99,20.5,17.97470588,10.02176471,5,13,11,5,6,11,6.705882353,4,10,9,5,5,10,3.941176471,253.5,175.8,3,4.7,14.8,64.77058824,255.1764706,0.6,2.5,115.2,149,82,47.6,11.22941176,14,15,13,16,35,45,217,218,214,221,207,171,448,453,455,436,320,291,523,349,238,157,148,127,335,329,331,343,473,538,64,64,64,63,63,68,507,298,203,169,126,109
2003,WIDE,51.1,96.3,84.8,82.5,45.5,52.12941176,51.78823529,7.02,12.83,18.49,21.33,22,17.14764706,9.824117647,7,10,10,10,3,8.235294118,6.176470588,3,10,10,9,3,5.058823529,4.647058824,333.2,171.8,38.4,4.5,4.4,70.44117647,260.6058824,2,1.1,43,97.5,117.9,35,6.258823529,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2004,WIDE,47.7,157.0764706,118.6352941,110,85.59411765,8.4,67.94705882,8.46,13.37,18.34,20.26,17.84,17.91,9.745882353,6,13.94117647,11.41176471,10,9.058823529,1,9,5,9.823529412,7.705882353,9,5.705882353,1,8,297.6,157.4,41.2,14.1,55.6,52.2,275.2294118,1.5,3.6,41.4,73.8,40.3,39.4,0,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
2005,WIDE,19.5,85,111.2411765,112.3,78.1,75.57647059,50.97058824,10.11,12.59,20.06352941,22.19,20.91,18.41,9.612941176,5,11,12.35294118,5,5,7.823529412,5,4,10,8.470588235,5,5,5.176470588,3,247.8,177.9,24.37647059,7.8,7.2,50.3,259.3,1.1,1.4,76.45882353,127.4,87,51.6,13.1,14.27247956,13.9373297,13.93051771,16.05040872,24.30517711,34.18256131,288.0217984,290.972752,305.8978202,319.5490463,316.2152589,288.8964578,487.5762943,485.9918256,476.1103542,465.5776567,448.5517711,431.5435967,454.619891,233.9114441,172.1553134,122.5776567,96.49182561,79.87874659,224.3719346,223.0122616,217.9564033,214.866485,235.1716621,279.5762943,63.57629428,63.73978202,63.69209809,64.5599455,67.00953678,70.52179837,384.1839237,223.3501362,153.9768392,102.3841962,59.81743869,44.06811989
